transaction_datetime,account_created_date,birth_date,amount,category,transaction_datetime_year,transaction_datetime_month,transaction_datetime_day,transaction_datetime_dayofweek,transaction_datetime_dayofyear,transaction_datetime_hour,transaction_datetime_minute,transaction_datetime_quarter,transaction_datetime_is_weekend,transaction_datetime_is_month_start,transaction_datetime_is_month_end,transaction_datetime_is_quarter_start,transaction_datetime_is_quarter_end,transaction_datetime_day_name,transaction_datetime_month_name,transaction_datetime_week_of_year,transaction_datetime_hour_sin,transaction_datetime_hour_cos,transaction_datetime_month_sin,transaction_datetime_month_cos,transaction_datetime_dayofweek_sin,transaction_datetime_dayofweek_cos,account_age_days,account_age_weeks,account_age_months,age_years,age_group,transaction_datetime_days_since,transaction_datetime_weeks_since,transaction_datetime_months_since,transaction_datetime_years_since,is_business_hours,time_of_day,season,is_holiday_season,is_business_day
2024-09-16 12:17:00,2022-11-17,1967-05-14,102.00377494197554,Electronics,2024,9,16,0,260,12,17,3,0,0,0,0,0,Monday,September,38,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.0,1.0,669,95,21,57,56-65,105,15,3,0,1,Morning,Summer,0,1
2024-02-24 02:58:00,2023-07-19,1979-12-07,182.94987602082142,Clothing,2024,2,24,5,55,2,58,1,1,0,0,0,0,Saturday,February,8,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,220,31,7,45,36-45,310,44,10,0,0,Night,Winter,0,0
2024-02-26 06:45:00,2022-08-30,1971-01-17,72.98712323606532,Electronics,2024,2,26,0,57,6,45,1,0,0,0,0,0,Monday,February,9,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0.0,1.0,545,77,17,53,46-55,308,44,10,0,0,Night,Winter,0,1
2023-04-14 19:28:00,2021-12-29,1989-03-14,117.76305883129429,Clothing,2023,4,14,4,104,19,28,2,0,0,0,0,0,Friday,April,15,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,471,67,15,35,26-35,626,89,20,1,0,Evening,Spring,0,1
2023-09-11 16:28:00,2023-03-23,1970-02-18,95.48148749900768,Books,2023,9,11,0,254,16,28,3,0,0,0,0,0,Monday,September,37,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.0,1.0,172,24,5,54,46-55,476,68,15,1,1,Afternoon,Summer,0,1
2023-08-15 20:43:00,2022-01-30,1966-12-26,123.2735697037966,Books,2023,8,15,1,227,20,43,3,0,0,0,0,0,Tuesday,August,33,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,562,80,18,58,56-65,503,71,16,1,0,Evening,Summer,0,1
2023-04-22 15:55:00,2022-08-09,1993-11-20,171.08673158404378,Electronics,2023,4,22,5,112,15,55,2,1,0,0,0,0,Saturday,April,16,-0.7071067811865475,-0.7071067811865477,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,256,36,8,31,26-35,618,88,20,1,1,Afternoon,Spring,0,0
2024-05-24 11:46:00,2021-09-19,1997-08-10,109.90060186904142,Books,2024,5,24,4,145,11,46,2,0,0,0,0,0,Friday,May,21,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,978,139,32,27,26-35,220,31,7,0,1,Morning,Spring,0,1
2024-04-17 09:29:00,2022-12-15,1991-04-15,121.6305443564105,Clothing,2024,4,17,2,108,9,29,2,0,0,0,0,0,Wednesday,April,16,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,489,69,16,33,26-35,257,36,8,0,1,Morning,Spring,0,1
2023-04-09 06:19:00,2021-09-06,1996-04-03,109.69719098634913,Clothing,2023,4,9,6,99,6,19,2,1,0,0,0,0,Sunday,April,14,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,580,82,19,28,26-35,631,90,20,1,0,Night,Spring,0,0
2023-06-02 04:00:00,2022-04-06,1996-09-08,129.16272456269382,Books,2023,6,2,4,153,4,0,2,0,0,0,0,0,Friday,June,22,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,422,60,13,28,26-35,577,82,18,1,0,Night,Spring,0,1
2023-12-04 16:02:00,2021-07-13,1967-08-12,195.1030032454721,Clothing,2023,12,4,0,338,16,2,4,0,0,0,0,0,Monday,December,49,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.0,1.0,874,124,28,57,56-65,392,56,12,1,1,Afternoon,Fall,1,1
2024-12-06 12:13:00,2024-04-11,1982-08-11,145.19905509015126,Food,2024,12,6,4,341,12,13,4,0,0,0,0,0,Friday,December,49,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,239,34,7,42,36-45,24,3,0,0,1,Morning,Fall,1,1
2023-06-12 23:29:00,2021-08-06,1967-08-10,115.7261251270464,Food,2023,6,12,0,163,23,29,2,0,0,0,0,0,Monday,June,24,-0.2588190451025207,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0,675,96,22,57,56-65,567,81,18,1,0,Evening,Spring,0,1
2024-12-20 17:03:00,2024-04-16,1998-12-17,179.36732040636173,Clothing,2024,12,20,4,355,17,3,4,0,0,0,0,0,Friday,December,51,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,248,35,8,26,26-35,10,1,0,0,1,Afternoon,Fall,1,1
2024-11-11 17:36:00,2023-09-02,1995-04-05,117.26227343005115,Books,2024,11,11,0,316,17,36,4,0,0,0,0,0,Monday,November,46,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,0.0,1.0,436,62,14,29,26-35,49,7,1,0,1,Afternoon,Fall,1,1
2023-06-10 15:00:00,2020-12-05,1985-06-04,146.75258541846404,Electronics,2023,6,10,5,161,15,0,2,1,0,0,0,0,Saturday,June,23,-0.7071067811865475,-0.7071067811865477,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,917,131,30,39,36-45,569,81,18,1,1,Afternoon,Spring,0,0
2024-08-02 20:45:00,2022-12-24,1990-02-06,147.82246395855535,Books,2024,8,2,4,215,20,45,3,0,0,0,0,0,Friday,August,31,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,587,83,19,34,26-35,150,21,4,0,0,Evening,Summer,0,1
2024-02-02 14:08:00,2022-07-03,1983-08-23,108.22434885213605,Electronics,2024,2,2,4,33,14,8,1,0,0,0,0,0,Friday,February,5,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,579,82,19,41,36-45,332,47,10,0,1,Afternoon,Winter,0,1
2023-10-04 14:48:00,2023-04-16,1981-02-23,101.7259569235857,Books,2023,10,4,2,277,14,48,4,0,0,0,0,0,Wednesday,October,40,-0.5000000000000001,-0.8660254037844386,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,171,24,5,43,36-45,453,64,14,1,1,Afternoon,Fall,0,1
2024-05-18 23:03:00,2022-08-16,1970-12-14,199.16375794001777,Clothing,2024,5,18,5,139,23,3,2,1,0,0,0,0,Saturday,May,20,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,641,91,21,54,46-55,226,32,7,0,0,Evening,Spring,0,0
2024-01-27 11:58:00,2022-08-15,1991-05-06,198.3017630266861,Food,2024,1,27,5,27,11,58,1,1,0,0,0,0,Saturday,January,4,0.258819045102521,-0.9659258262890682,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,530,75,17,33,26-35,338,48,11,0,1,Morning,Winter,0,0
2023-05-15 04:36:00,2020-12-27,1969-08-14,107.7229022817404,Books,2023,5,15,0,135,4,36,2,0,0,0,0,0,Monday,May,20,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,869,124,28,55,46-55,595,85,19,1,0,Night,Spring,0,1
2023-07-14 10:59:00,2021-07-13,1983-03-12,90.87718009792349,Electronics,2023,7,14,4,195,10,59,3,0,0,0,0,0,Friday,July,28,0.49999999999999994,-0.8660254037844387,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,731,104,24,41,36-45,535,76,17,1,1,Morning,Summer,0,1
2024-02-05 05:38:00,2022-05-21,1982-01-01,124.08412174639662,Food,2024,2,5,0,36,5,38,1,0,0,0,0,0,Monday,February,6,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0.0,1.0,625,89,20,42,36-45,329,47,10,0,0,Night,Winter,0,1
2024-10-01 23:45:00,2023-11-26,1990-10-25,186.89555816559238,Electronics,2024,10,1,1,275,23,45,4,0,1,0,1,0,Tuesday,October,40,-0.2588190451025207,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,310,44,10,34,26-35,90,12,2,0,0,Evening,Fall,0,1
2023-02-02 23:10:00,2021-11-06,1993-09-22,126.41522991635618,Clothing,2023,2,2,3,33,23,10,1,0,0,0,0,0,Thursday,February,5,-0.2588190451025207,0.9659258262890683,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,453,64,14,31,26-35,697,99,22,1,0,Evening,Winter,0,1
2024-11-18 12:33:00,2022-06-17,1972-09-16,134.88265488877695,Food,2024,11,18,0,323,12,33,4,0,0,0,0,0,Monday,November,47,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,885,126,29,52,46-55,42,6,1,0,1,Morning,Fall,1,1
2024-04-04 06:51:00,2023-06-10,1977-03-12,121.63278389458289,Electronics,2024,4,4,3,95,6,51,2,0,0,0,0,0,Thursday,April,14,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,299,42,9,47,46-55,270,38,8,0,0,Night,Spring,0,1
2024-04-14 03:58:00,2023-10-14,1999-01-15,140.15654000494374,Books,2024,4,14,6,105,3,58,2,1,0,0,0,0,Sunday,April,15,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,183,26,6,25,18-25,260,37,8,0,0,Night,Spring,0,0
2024-01-10 07:19:00,2022-04-07,1974-07-07,89.87047811220555,Clothing,2024,1,10,2,10,7,19,1,0,0,0,0,0,Wednesday,January,2,0.9659258262890683,-0.25881904510252085,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,643,91,21,50,46-55,355,50,11,0,0,Morning,Winter,0,1
2023-01-22 21:52:00,2021-03-02,1972-01-09,139.4866354729135,Clothing,2023,1,22,6,22,21,52,1,1,0,0,0,0,Sunday,January,3,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,691,98,22,52,46-55,708,101,23,1,0,Evening,Winter,0,0
2024-10-31 18:44:00,2024-07-11,1999-04-26,82.7515013383937,Clothing,2024,10,31,3,305,18,44,4,0,0,1,0,0,Thursday,October,44,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,112,16,3,25,18-25,60,8,1,0,0,Afternoon,Fall,0,1
2023-02-07 13:09:00,2020-06-06,1986-05-18,109.42665402671948,Books,2023,2,7,1,38,13,9,1,0,0,0,0,0,Tuesday,February,6,-0.25881904510252035,-0.9659258262890684,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,976,139,32,38,36-45,692,98,22,1,1,Afternoon,Winter,0,1
2023-08-18 10:33:00,2021-02-01,1972-09-12,109.28678423253244,Books,2023,8,18,4,230,10,33,3,0,0,0,0,0,Friday,August,33,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,928,132,30,52,46-55,500,71,16,1,1,Morning,Summer,0,1
2023-12-31 08:48:00,2023-02-21,1997-03-07,187.65946473497607,Food,2023,12,31,6,365,8,48,4,1,0,1,0,1,Sunday,December,52,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,313,44,10,27,26-35,365,52,11,0,0,Morning,Fall,1,0
2024-07-16 02:55:00,2021-10-11,1994-02-16,91.819659052597,Books,2024,7,16,1,198,2,55,3,0,0,0,0,0,Tuesday,July,29,0.49999999999999994,0.8660254037844387,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,1009,144,33,30,26-35,167,23,5,0,0,Night,Summer,0,1
2024-03-13 05:04:00,2023-08-24,1998-04-27,107.29035571029102,Food,2024,3,13,2,73,5,4,1,0,0,0,0,0,Wednesday,March,11,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,202,28,6,26,26-35,292,41,9,0,0,Night,Winter,0,1
2023-10-10 04:53:00,2021-08-09,1984-08-13,102.36379054623538,Clothing,2023,10,10,1,283,4,53,4,0,0,0,0,0,Tuesday,October,41,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,792,113,26,40,36-45,447,63,14,1,0,Night,Fall,0,1
2023-01-27 14:22:00,2021-04-05,1976-01-05,125.02087360535108,Food,2023,1,27,4,27,14,22,1,0,0,0,0,0,Friday,January,4,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,662,94,21,48,46-55,703,100,23,1,1,Afternoon,Winter,0,1
2023-08-14 16:08:00,2021-05-20,1965-03-13,165.66892690033447,Electronics,2023,8,14,0,226,16,8,3,0,0,0,0,0,Monday,August,33,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.0,1.0,816,116,26,59,56-65,504,72,16,1,1,Afternoon,Summer,0,1
2023-10-04 02:19:00,2021-02-04,1985-06-04,102.30202716149535,Clothing,2023,10,4,2,277,2,19,4,0,0,0,0,0,Wednesday,October,40,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,972,138,31,39,36-45,453,64,14,1,0,Night,Fall,0,1
2024-08-31 16:58:00,2021-10-25,1998-08-25,246.32672978402343,Clothing,2024,8,31,5,244,16,58,3,1,0,1,0,0,Saturday,August,35,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1041,148,34,26,26-35,121,17,3,0,1,Afternoon,Summer,0,0
2023-10-11 09:34:00,2022-08-10,1972-11-06,130.58068619467835,Food,2023,10,11,2,284,9,34,4,0,0,0,0,0,Wednesday,October,41,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,427,61,14,52,46-55,446,63,14,1,1,Morning,Fall,0,1
2024-04-25 17:17:00,2021-09-05,1997-08-21,106.58221227351487,Clothing,2024,4,25,3,116,17,17,2,0,0,0,0,0,Thursday,April,17,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,963,137,31,27,26-35,249,35,8,0,1,Afternoon,Spring,0,1
2024-03-28 16:23:00,2022-04-23,1989-03-03,160.48749717140998,Books,2024,3,28,3,88,16,23,1,0,0,0,0,0,Thursday,March,13,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,705,100,23,35,26-35,277,39,9,0,1,Afternoon,Winter,0,1
2024-10-20 02:31:00,2022-02-28,1993-06-06,147.61418196875405,Electronics,2024,10,20,6,294,2,31,4,1,0,0,0,0,Sunday,October,42,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,965,137,31,31,26-35,71,10,2,0,0,Night,Fall,0,0
2024-05-30 02:37:00,2023-01-22,1967-07-08,28.189475447976136,Food,2024,5,30,3,151,2,37,2,0,0,0,0,0,Thursday,May,22,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,494,70,16,57,56-65,214,30,7,0,0,Night,Spring,0,1
2024-06-30 12:55:00,2023-08-20,1965-03-10,179.8799057449445,Food,2024,6,30,6,182,12,55,2,1,0,1,0,1,Sunday,June,26,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,315,45,10,59,56-65,183,26,6,0,1,Morning,Spring,0,0
2023-07-11 14:24:00,2022-09-20,1962-11-12,112.52472486168126,Clothing,2023,7,11,1,192,14,24,3,0,0,0,0,0,Tuesday,July,28,-0.5000000000000001,-0.8660254037844386,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,294,42,9,62,56-65,538,76,17,1,1,Afternoon,Summer,0,1
2023-02-18 08:03:00,2022-03-06,1990-05-20,198.19642158865005,Books,2023,2,18,5,49,8,3,1,1,0,0,0,0,Saturday,February,7,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,349,49,11,34,26-35,681,97,22,1,0,Morning,Winter,0,0
2024-05-26 13:36:00,2022-06-24,1984-09-21,153.072999449989,Clothing,2024,5,26,6,147,13,36,2,1,0,0,0,0,Sunday,May,21,-0.25881904510252035,-0.9659258262890684,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,702,100,23,40,36-45,218,31,7,0,1,Afternoon,Spring,0,0
2023-01-17 01:10:00,2020-09-20,1979-07-22,90.02035545765183,Clothing,2023,1,17,1,17,1,10,1,0,0,0,0,0,Tuesday,January,3,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,849,121,27,45,36-45,713,101,23,1,0,Night,Winter,0,1
2023-06-21 08:55:00,2023-02-23,1963-10-18,138.02918128181375,Food,2023,6,21,2,172,8,55,2,0,0,0,0,0,Wednesday,June,25,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,118,16,3,61,56-65,558,79,18,1,0,Morning,Spring,0,1
2023-08-08 02:58:00,2021-04-10,1979-04-13,111.83225598172541,Clothing,2023,8,8,1,220,2,58,3,0,0,0,0,0,Tuesday,August,32,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,850,121,27,45,36-45,510,72,16,1,0,Night,Summer,0,1
2023-06-07 08:02:00,2020-08-11,1976-06-04,94.85629525080599,Electronics,2023,6,7,2,158,8,2,2,0,0,0,0,0,Wednesday,June,23,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1030,147,33,48,46-55,572,81,18,1,0,Morning,Spring,0,1
2024-04-21 01:11:00,2023-04-24,1992-01-15,127.30543000580899,Clothing,2024,4,21,6,112,1,11,2,1,0,0,0,0,Sunday,April,16,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,363,51,11,32,26-35,253,36,8,0,0,Night,Spring,0,0
2023-02-15 09:08:00,2022-06-09,1972-01-24,130.55237180625093,Clothing,2023,2,15,2,46,9,8,1,0,0,0,0,0,Wednesday,February,7,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,251,35,8,52,46-55,684,97,22,1,1,Morning,Winter,0,1
2024-01-08 14:39:00,2023-10-30,1967-02-27,119.12096570345193,Food,2024,1,8,0,8,14,39,1,0,0,0,0,0,Monday,January,2,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,0.8660254037844387,0.0,1.0,70,10,2,57,56-65,357,51,11,0,1,Afternoon,Winter,0,1
2024-06-01 04:10:00,2024-02-25,1982-08-08,126.96512204378408,Clothing,2024,6,1,5,153,4,10,2,1,1,0,0,0,Saturday,June,22,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,97,13,3,42,36-45,212,30,6,0,0,Night,Spring,0,0
2023-04-09 01:23:00,2020-06-26,1985-11-13,128.52460376016404,Books,2023,4,9,6,99,1,23,2,1,0,0,0,0,Sunday,April,14,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1017,145,33,39,36-45,631,90,20,1,0,Night,Spring,0,0
2023-02-06 14:37:00,2021-08-12,1998-05-17,95.56583656664753,Food,2023,2,6,0,37,14,37,1,0,0,0,0,0,Monday,February,6,-0.5000000000000001,-0.8660254037844386,0.8660254037844386,0.5000000000000001,0.0,1.0,543,77,17,26,26-35,693,99,22,1,1,Afternoon,Winter,0,1
2023-10-07 07:58:00,2021-10-13,1987-09-16,120.2233315870836,Clothing,2023,10,7,5,280,7,58,4,1,0,0,0,0,Saturday,October,40,0.9659258262890683,-0.25881904510252085,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,724,103,23,37,36-45,450,64,14,1,0,Morning,Fall,0,0
2023-12-15 04:47:00,2021-01-10,1961-06-18,158.02101279917008,Electronics,2023,12,15,4,349,4,47,4,0,0,0,0,0,Friday,December,50,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1069,152,35,63,56-65,381,54,12,1,0,Night,Fall,1,1
2024-05-11 17:05:00,2022-12-22,1976-07-13,203.98180075861313,Electronics,2024,5,11,5,132,17,5,2,1,0,0,0,0,Saturday,May,19,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,506,72,16,48,46-55,233,33,7,0,1,Afternoon,Spring,0,0
2023-10-29 04:59:00,2021-05-02,1991-02-14,178.07023369157378,Food,2023,10,29,6,302,4,59,4,1,0,0,0,0,Sunday,October,43,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,910,130,29,33,26-35,428,61,14,1,0,Night,Fall,0,0
2023-06-30 15:12:00,2022-03-26,1989-02-13,120.13498646305574,Food,2023,6,30,4,181,15,12,2,0,0,1,0,1,Friday,June,26,-0.7071067811865475,-0.7071067811865477,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,461,65,15,35,26-35,549,78,18,1,1,Afternoon,Spring,0,1
2024-08-29 04:12:00,2023-11-06,1980-05-16,92.7211363659953,Clothing,2024,8,29,3,242,4,12,3,0,0,0,0,0,Thursday,August,35,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,297,42,9,44,36-45,123,17,4,0,0,Night,Summer,0,1
2023-04-09 16:49:00,2020-04-16,1976-08-19,173.2685367032599,Books,2023,4,9,6,99,16,49,2,1,0,0,0,0,Sunday,April,14,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1088,155,35,48,46-55,631,90,20,1,1,Afternoon,Spring,0,0
2024-11-30 07:44:00,2022-09-14,1974-09-20,180.63304718718325,Clothing,2024,11,30,5,335,7,44,4,1,0,1,0,0,Saturday,November,48,0.9659258262890683,-0.25881904510252085,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,808,115,26,50,46-55,30,4,0,0,0,Morning,Fall,1,0
2023-04-26 18:57:00,2021-11-19,1969-12-21,45.39556534012513,Electronics,2023,4,26,2,116,18,57,2,0,0,0,0,0,Wednesday,April,17,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,523,74,17,55,46-55,614,87,20,1,0,Afternoon,Spring,0,1
2023-07-10 02:55:00,2021-08-19,1982-04-01,84.56541689927732,Books,2023,7,10,0,191,2,55,3,0,0,0,0,0,Monday,July,28,0.49999999999999994,0.8660254037844387,-0.5000000000000001,-0.8660254037844386,0.0,1.0,690,98,22,42,36-45,539,77,17,1,0,Night,Summer,0,1
2023-09-10 07:33:00,2020-11-02,1968-06-15,123.37963117486748,Books,2023,9,10,6,253,7,33,3,1,0,0,0,0,Sunday,September,36,0.9659258262890683,-0.25881904510252085,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1042,148,34,56,56-65,477,68,15,1,0,Morning,Summer,0,0
2023-06-10 07:26:00,2020-06-17,1960-12-03,190.79662639765223,Books,2023,6,10,5,161,7,26,2,1,0,0,0,0,Saturday,June,23,0.9659258262890683,-0.25881904510252085,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1088,155,35,64,56-65,569,81,18,1,0,Morning,Spring,0,0
2023-09-13 12:44:00,2020-12-11,1970-02-16,105.67627429658646,Clothing,2023,9,13,2,256,12,44,3,0,0,0,0,0,Wednesday,September,37,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1006,143,33,54,46-55,474,67,15,1,1,Morning,Summer,0,1
2023-11-19 00:05:00,2022-06-26,1968-12-01,100.92033493680677,Electronics,2023,11,19,6,323,0,5,4,1,0,0,0,0,Sunday,November,46,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,511,73,16,56,56-65,407,58,13,1,0,Night,Fall,1,0
2023-05-08 23:18:00,2021-04-11,1973-09-25,106.70270926740369,Food,2023,5,8,0,128,23,18,2,0,0,0,0,0,Monday,May,19,-0.2588190451025207,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,1.0,757,108,24,51,46-55,602,86,19,1,0,Evening,Spring,0,1
2023-01-18 15:39:00,2021-08-27,1967-08-27,108.89657415318258,Clothing,2023,1,18,2,18,15,39,1,0,0,0,0,0,Wednesday,January,3,-0.7071067811865475,-0.7071067811865477,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,509,72,16,57,56-65,712,101,23,1,1,Afternoon,Winter,0,1
2024-07-19 00:58:00,2021-08-23,1971-01-11,83.29213576945114,Food,2024,7,19,4,201,0,58,3,0,0,0,0,0,Friday,July,29,0.0,1.0,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,1061,151,34,53,46-55,164,23,5,0,0,Night,Summer,0,1
2024-07-23 15:40:00,2023-07-17,1999-10-19,100.19904129822517,Books,2024,7,23,1,205,15,40,3,0,0,0,0,0,Tuesday,July,30,-0.7071067811865475,-0.7071067811865477,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,372,53,12,25,18-25,160,22,5,0,1,Afternoon,Summer,0,1
